,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
C15orf41,2.82544E-48,0.396038035,0.22,0.15,7.90275E-44
CADPS2,3.15759E-48,0.329016732,0.659,0.583,8.83177E-44
TOX,4.09111E-48,0.374422926,0.397,0.309,1.14428E-43
TP53BP1,6.14859E-48,0.395378456,0.339,0.267,1.71976E-43
BDP1,7.97588E-48,-0.27892189,0.436,0.543,2.23085E-43
SMG6,8.66391E-48,0.395559373,0.472,0.409,2.4233E-43
NR1D2,1.4095E-47,0.293572665,0.133,0.073,3.94238E-43
CNTRL,1.56554E-47,0.267008178,0.142,0.079,4.37883E-43
PMM2,1.63422E-47,0.435556102,0.269,0.2,4.57092E-43
PTPN3,1.73456E-47,0.441896097,0.406,0.348,4.85155E-43
COG5,1.81692E-47,0.36994041,0.513,0.447,5.08193E-43
CROCC,2.73854E-47,-0.266470624,0.135,0.212,7.6597E-43
FANCL,3.23833E-47,0.3545874,0.206,0.137,9.05762E-43
DENND1B,3.28266E-47,0.39950936,0.468,0.407,9.18161E-43
TTC27,3.3885E-47,0.405979918,0.255,0.184,9.47764E-43
FAM114A1,4.00672E-47,0.26016286,0.116,0.059,1.12068E-42
FTO,4.6837E-47,0.350005174,0.641,0.592,1.31003E-42
ZC3H13,4.82165E-47,-0.255214673,0.293,0.394,1.34862E-42
CELF2,5.7377E-47,0.371400446,0.183,0.113,1.60484E-42
ZNF496,6.48899E-47,0.29405634,0.12,0.064,1.81497E-42
ZNF704,6.59212E-47,0.411526665,0.52,0.474,1.84382E-42
CPNE8,6.59261E-47,0.410457677,0.446,0.38,1.84395E-42
STX16,6.91613E-47,0.390068171,0.311,0.24,1.93444E-42
RAI1,7.20449E-47,0.39404001,0.186,0.12,2.01509E-42
LHFPL3-AS2,7.57486E-47,0.398391692,0.198,0.129,2.11869E-42
WDR1,8.67005E-47,0.297062229,0.176,0.109,2.42501E-42
LDB2,8.83992E-47,0.304384903,0.189,0.115,2.47252E-42
TCF4,1.03181E-46,0.338896686,0.217,0.14,2.88597E-42
RABL2B,1.07323E-46,0.304682674,0.12,0.064,3.00182E-42
DPY19L1,1.21918E-46,0.304710405,0.138,0.078,3.41006E-42
CD58,1.53674E-46,-0.269243685,0.17,0.248,4.29825E-42
RAB27A,2.62504E-46,0.290038001,0.155,0.09,7.34223E-42
TASP1,2.65844E-46,0.358403049,0.553,0.495,7.43567E-42
KIF3A,2.84428E-46,0.319167919,0.159,0.096,7.95544E-42
ORMDL1,3.05836E-46,-0.271048463,0.168,0.248,8.55425E-42
PPP6R3,3.35832E-46,0.356941813,0.663,0.612,9.39322E-42
CWC25,4.23786E-46,-0.263533088,0.12,0.193,1.18533E-41
TIA1,5.34474E-46,0.388924283,0.343,0.271,1.49493E-41
CAMSAP2,6.15542E-46,0.380852395,0.379,0.305,1.72167E-41
ANKRD10,7.0759E-46,0.342670472,0.396,0.315,1.97913E-41
MICU3,7.51931E-46,0.346777358,0.204,0.135,2.10315E-41
KLHL2,1.00974E-45,0.419201602,0.245,0.176,2.82425E-41
ADCY6,1.06689E-45,0.330911812,0.162,0.1,2.98408E-41
LARGE1,1.11354E-45,0.430672554,0.561,0.505,3.11457E-41
TLE4,1.1396E-45,0.378016594,0.334,0.254,3.18746E-41
FAM50A,1.37519E-45,-0.268368487,0.068,0.125,3.84641E-41
RPS6KA3,1.81591E-45,0.394127974,0.384,0.306,5.0791E-41
MAP3K21,1.88661E-45,0.482537325,0.345,0.284,5.27684E-41
EVI5,2.08295E-45,0.375023775,0.539,0.481,5.82602E-41
RSRC1,2.61009E-45,0.353655762,0.49,0.418,7.30041E-41
AC013652.1,3.87587E-45,0.537071836,0.249,0.18,1.08408E-40
DZIP1L,4.40339E-45,0.30056328,0.123,0.067,1.23163E-40
CDC73,4.56578E-45,0.390801902,0.395,0.327,1.27705E-40
TMEM67,4.56782E-45,0.414912023,0.245,0.179,1.27762E-40
TBC1D12,4.58917E-45,0.40195219,0.258,0.188,1.28359E-40
SGMS1,4.68508E-45,0.38491134,0.532,0.472,1.31042E-40
CNOT2,4.94415E-45,0.360646303,0.49,0.423,1.38288E-40
SLC25A37,5.52239E-45,0.376195406,0.314,0.239,1.54461E-40
CRMP1,7.13594E-45,0.332184835,0.12,0.066,1.99592E-40
NR2F2,7.72281E-45,0.374738974,0.268,0.198,2.16007E-40
SLC22A3,8.1898E-45,0.320127535,0.127,0.07,2.29069E-40
CAMTA1,9.64894E-45,0.357772377,0.58,0.518,2.69881E-40
NCOA2,1.0358E-44,0.332403277,0.72,0.688,2.89714E-40
RESF1,1.14774E-44,-0.287524198,0.156,0.231,3.21024E-40
NUTM2B-AS1,1.15552E-44,0.446809818,0.379,0.317,3.23198E-40
FRMD4A,1.1938E-44,-0.325947818,0.352,0.433,3.33907E-40
RERE,2.1925E-44,0.272364928,0.853,0.825,6.13241E-40
KLF12,2.41773E-44,0.367899968,0.59,0.553,6.7624E-40
PPP2R5A,2.68078E-44,0.440823894,0.301,0.239,7.49814E-40
SGPL1,2.7951E-44,0.353080811,0.198,0.133,7.81791E-40
KATNBL1,2.82216E-44,0.423965765,0.331,0.265,7.89357E-40
BPTF,2.89289E-44,-0.25888175,0.631,0.717,8.0914E-40
TRIQK,3.00998E-44,0.34170255,0.178,0.114,8.41892E-40
FLOT1,3.12836E-44,0.272170063,0.185,0.117,8.75002E-40
SENP6,3.56477E-44,0.33152563,0.639,0.6,9.97065E-40
AC111000.4,3.58534E-44,0.495975304,0.191,0.126,1.00282E-39
PIGU,6.5228E-44,0.390533573,0.195,0.132,1.82443E-39
RNF115,8.30642E-44,0.407497389,0.417,0.356,2.32331E-39
ZNF710,1.03343E-43,0.254767761,0.119,0.064,2.89052E-39
RHOA,1.12557E-43,0.427449887,0.32,0.241,3.14821E-39
RGS12,1.44381E-43,0.364243598,0.35,0.278,4.03834E-39
HOMER1,1.4834E-43,0.399597349,0.249,0.174,4.14906E-39
DDX46,1.9624E-43,-0.256334046,0.349,0.454,5.48882E-39
AC105916.1,2.58221E-43,0.365511664,0.143,0.084,7.22245E-39
TAF15,4.28168E-43,0.375710948,0.423,0.358,1.19759E-38
RNF19A,5.05706E-43,0.36867124,0.576,0.497,1.41446E-38
RNASEH2B,5.18417E-43,0.253123311,0.149,0.089,1.45001E-38
PIP5K1B,5.72732E-43,0.348873514,0.154,0.094,1.60193E-38
FAM135A,6.90308E-43,0.435131523,0.443,0.384,1.93079E-38
MIATNB,7.66632E-43,0.322978208,0.143,0.085,2.14427E-38
MAN2A1,8.80287E-43,0.387337692,0.478,0.421,2.46216E-38
CBLB,9.14122E-43,0.420305492,0.539,0.474,2.5568E-38
CNOT6L,1.00534E-42,0.386820928,0.36,0.291,2.81194E-38
SKI,1.07686E-42,0.383867193,0.268,0.198,3.01197E-38
STK25,1.13068E-42,-0.251130384,0.138,0.208,3.16252E-38
DLG3,1.16756E-42,0.266737966,0.104,0.053,3.26567E-38
ANKLE2,1.19744E-42,0.324897552,0.211,0.142,3.34924E-38
ERCC5,1.42826E-42,-0.252349266,0.181,0.263,3.99485E-38
COPA,2.01123E-42,0.340633538,0.325,0.252,5.6254E-38
RFX7,2.19645E-42,-0.269597199,0.409,0.505,6.14347E-38
COPG2,4.01702E-42,0.313090028,0.157,0.096,1.12356E-37
LRRC8B,4.43785E-42,0.269555782,0.137,0.08,1.24127E-37
NPC1,5.41846E-42,0.398255968,0.279,0.207,1.51554E-37
EIF3H,6.69255E-42,0.346188981,0.292,0.221,1.87191E-37
CDC42BPB,7.12952E-42,0.400963401,0.414,0.351,1.99413E-37
FEZ2,7.70763E-42,0.366387534,0.278,0.213,2.15582E-37
PAK1,8.4583E-42,0.383970335,0.31,0.243,2.36579E-37
DNAJC10,8.69202E-42,0.336066163,0.219,0.152,2.43116E-37
SUCO,8.89968E-42,0.37543581,0.301,0.234,2.48924E-37
CCDC130,1.49617E-41,0.33766065,0.257,0.189,4.18479E-37
ICA1,1.64452E-41,0.32317648,0.225,0.158,4.59972E-37
KHDRBS3,1.91802E-41,0.455671267,0.24,0.178,5.3647E-37
USP34,1.97079E-41,0.305911434,0.747,0.712,5.51231E-37
CATSPERG,2.10628E-41,0.297101548,0.106,0.056,5.89127E-37
MYO15B,2.10874E-41,-0.257403386,0.39,0.475,5.89815E-37
CCDC88A,2.23764E-41,0.276633995,0.236,0.161,6.25868E-37
SPOCK1,3.53395E-41,0.333065676,0.166,0.104,9.88445E-37
PLXNB2,3.84194E-41,-0.268240299,0.215,0.292,1.07459E-36
JADE3,5.33578E-41,0.346548381,0.153,0.096,1.49242E-36
APIP,6.14588E-41,0.285930526,0.124,0.071,1.719E-36
TTLL3,6.45892E-41,0.279430302,0.2,0.132,1.80656E-36
UBAP2,6.83138E-41,0.416873801,0.404,0.347,1.91074E-36
LHFPL3,6.9987E-41,0.379019775,0.123,0.069,1.95754E-36
TWSG1,1.55757E-40,0.358890435,0.208,0.145,4.35653E-36
TGFBR1,1.7698E-40,0.428647303,0.388,0.307,4.95013E-36
MARK3,1.98602E-40,0.348826737,0.566,0.518,5.5549E-36
AC246817.1,2.04433E-40,0.34298556,0.128,0.073,5.71799E-36
NCOR2,2.93275E-40,0.329297122,0.325,0.25,8.2029E-36
GBF1,2.94234E-40,0.365724589,0.493,0.439,8.22972E-36
STXBP6,3.02718E-40,0.498015838,0.168,0.109,8.46702E-36
TRDMT1,3.86404E-40,0.261434001,0.106,0.056,1.08077E-35
PPP2R5E,5.88716E-40,0.383984882,0.496,0.442,1.64664E-35
PROS1,7.11736E-40,0.37886493,0.298,0.228,1.99073E-35
PAPSS2,7.49E-40,0.389572046,0.239,0.175,2.09495E-35
STX12,8.31413E-40,0.387535034,0.275,0.208,2.32546E-35
YWHAQ,1.04638E-39,0.335977012,0.255,0.189,2.92674E-35
C20orf194,1.50133E-39,0.305890074,0.659,0.63,4.19921E-35
SEC22A,1.73338E-39,0.424083356,0.273,0.213,4.84827E-35
NEDD4,1.94984E-39,0.449030293,0.347,0.287,5.45369E-35
PHLPP2,2.96923E-39,0.304175518,0.129,0.076,8.30493E-35
UBE2Z,4.61661E-39,0.286069285,0.201,0.137,1.29127E-34
DOCK7,4.78128E-39,0.333659028,0.422,0.356,1.33732E-34
IPO9,5.57529E-39,0.362081094,0.219,0.158,1.55941E-34
CYP7B1,6.11581E-39,0.458065148,0.267,0.208,1.71059E-34
CACNA1C,6.92688E-39,0.263906294,0.106,0.055,1.93745E-34
KMT2C,7.52935E-39,0.305064917,0.763,0.731,2.10596E-34
UXS1,7.68774E-39,0.294916539,0.14,0.085,2.15026E-34
PPM1D,8.30202E-39,0.385154802,0.193,0.132,2.32207E-34
SENP7,8.55852E-39,0.34123698,0.394,0.329,2.39382E-34
ARFGAP3,9.77579E-39,0.309294434,0.229,0.162,2.73429E-34
MSANTD2,1.1758E-38,0.36794676,0.205,0.146,3.2887E-34
NCOA7,1.31013E-38,-0.257265353,0.489,0.569,3.66445E-34
USP32,1.51352E-38,0.345431942,0.488,0.425,4.23331E-34
XRN2,1.80183E-38,0.33707557,0.358,0.287,5.03971E-34
ITSN1,2.05417E-38,0.352331154,0.585,0.538,5.7455E-34
RCBTB2,2.24341E-38,0.318699178,0.165,0.108,6.27481E-34
ARL13B,3.24795E-38,0.342860307,0.212,0.15,9.08453E-34
FAM227A,3.56451E-38,0.286927016,0.125,0.072,9.96992E-34
INO80,4.92558E-38,0.371116597,0.376,0.316,1.37769E-33
SPRED2,5.39135E-38,0.415403021,0.339,0.281,1.50796E-33
MEAK7,5.57102E-38,0.271711111,0.107,0.059,1.55822E-33
TNKS,6.63758E-38,0.31482398,0.593,0.541,1.85653E-33
DIP2B,8.56286E-38,0.355372816,0.608,0.57,2.39503E-33
LINC01578,1.81378E-37,0.352857926,0.364,0.299,5.07316E-33
AL008633.1,2.06969E-37,0.34470213,0.31,0.237,5.78891E-33
AC022146.2,2.19879E-37,0.297948116,0.118,0.068,6.15001E-33
RAB3GAP1,2.29687E-37,0.362365031,0.451,0.399,6.42435E-33
AC005480.1,2.69611E-37,0.254658519,0.102,0.055,7.54103E-33
PDE9A,3.12393E-37,0.386665063,0.301,0.24,8.73763E-33
MFSD14C,3.82615E-37,0.330529926,0.364,0.302,1.07017E-32
PRRC2B,5.42737E-37,0.316711477,0.502,0.435,1.51804E-32
CTNNB1,6.81774E-37,0.332234013,0.43,0.353,1.90692E-32
BTBD7,6.96165E-37,0.35972759,0.514,0.467,1.94717E-32
RAB11FIP1,7.9177E-37,0.301449311,0.168,0.108,2.21458E-32
TRABD2B,7.93427E-37,0.522536451,0.786,0.78,2.21922E-32
ATF2,1.07846E-36,0.347061044,0.292,0.231,3.01646E-32
IL15,1.11623E-36,0.321845802,0.238,0.175,3.12208E-32
PAK2,1.3414E-36,0.317407813,0.331,0.259,3.75188E-32
TMEM181,2.26446E-36,0.276743768,0.16,0.103,6.3337E-32
DGKD,2.45992E-36,0.298960451,0.174,0.115,6.88041E-32
FREM1,3.1332E-36,-0.261150378,0.227,0.311,8.76356E-32
RAPGEF6,4.97977E-36,0.33906946,0.392,0.332,1.39284E-31
GALNT11,5.07761E-36,0.339333981,0.459,0.399,1.42021E-31
FBXL20,5.19667E-36,0.365773495,0.468,0.42,1.45351E-31
SEPTIN7,6.30982E-36,0.33013004,0.383,0.314,1.76486E-31
TFCP2,6.51401E-36,0.409530752,0.395,0.344,1.82197E-31
CRLS1,6.86288E-36,0.412308514,0.35,0.291,1.91955E-31
BICRAL,6.87263E-36,0.371117092,0.362,0.304,1.92227E-31
PTPN2,8.14761E-36,0.363246563,0.312,0.251,2.27889E-31
TCF3,8.70934E-36,0.273986642,0.114,0.065,2.436E-31
NUP214,8.84595E-36,0.383013657,0.428,0.378,2.47421E-31
SKAP2,1.21997E-35,0.325847146,0.466,0.403,3.41224E-31
RAD9A,1.61162E-35,0.340065121,0.426,0.37,4.50769E-31
CDYL,1.89432E-35,0.344553526,0.351,0.288,5.2984E-31
JPT2,2.22562E-35,0.261455588,0.126,0.076,6.22506E-31
AL162253.2,2.38808E-35,0.287484451,0.123,0.073,6.67946E-31
ATXN3,2.48995E-35,0.330868662,0.256,0.194,6.96438E-31
BTBD9,2.5655E-35,0.323044275,0.745,0.717,7.1757E-31
SLC38A9,2.79934E-35,0.363890698,0.289,0.229,7.82975E-31
USP24,2.83519E-35,0.366313673,0.493,0.464,7.93001E-31
HNRNPR,3.34969E-35,0.333308585,0.353,0.29,9.36909E-31
HHLA2,3.61411E-35,0.338967542,0.115,0.066,1.01087E-30
STX2,3.9E-35,0.269382095,0.144,0.091,1.09083E-30
DHX9,4.51148E-35,0.312634493,0.348,0.285,1.26186E-30
PTPN9,6.16968E-35,0.397328548,0.31,0.252,1.72566E-30
ZMYM2,6.18294E-35,0.319625245,0.655,0.612,1.72937E-30
ASXL3,1.6689E-34,0.397040663,0.248,0.193,4.66792E-30
PSPC1,1.91091E-34,0.338401371,0.429,0.376,5.34482E-30
FZD6,2.14733E-34,0.365579039,0.22,0.165,6.00607E-30
CBL,2.61236E-34,0.341085001,0.228,0.168,7.30676E-30
IPCEF1,2.77769E-34,0.434134177,0.333,0.283,7.7692E-30
ROR1,3.3178E-34,0.390962517,0.427,0.371,9.27988E-30
MLLT6,3.4579E-34,0.326074096,0.248,0.189,9.67175E-30
DDX10,3.52029E-34,0.353897348,0.435,0.38,9.84626E-30
CDC42,3.55338E-34,0.253105601,0.263,0.195,9.93881E-30
ATL3,3.79652E-34,0.285178171,0.141,0.09,1.06189E-29
NUP98,5.73538E-34,0.32275262,0.351,0.284,1.60419E-29
KIFAP3,5.85857E-34,0.343500366,0.298,0.242,1.63864E-29
WARS2-AS1,6.11556E-34,0.40467926,0.308,0.255,1.71052E-29
ARMH3,1.03599E-33,0.370842065,0.43,0.382,2.89767E-29
SLC39A10,1.05412E-33,0.305654786,0.257,0.194,2.94836E-29
GALNT14,1.45315E-33,0.393353716,0.728,0.73,4.06447E-29
DARS,1.46647E-33,0.336746169,0.34,0.28,4.10171E-29
PSEN1,1.62278E-33,0.339430707,0.374,0.313,4.5389E-29
ESR1,2.05051E-33,-0.286783568,0.256,0.327,5.73528E-29
CHIC2,2.07102E-33,0.338160725,0.347,0.285,5.79264E-29
AC245297.3,2.14939E-33,0.325903792,0.169,0.117,6.01185E-29
WDR43,2.59555E-33,0.38271662,0.272,0.214,7.25975E-29
KIF5B,2.92404E-33,0.32726696,0.347,0.283,8.17855E-29
MAPK1,2.97243E-33,0.348295975,0.41,0.355,8.3139E-29
PRKD3,3.29084E-33,0.333604351,0.232,0.174,9.20448E-29
CRTC3,3.78725E-33,0.366464443,0.296,0.24,1.05929E-28
RALGAPA1,4.04767E-33,0.276925778,0.659,0.612,1.13213E-28
PRPSAP1,4.0959E-33,0.328759205,0.135,0.086,1.14562E-28
ZMAT3,6.28912E-33,0.250575249,0.115,0.068,1.75907E-28
APLF,6.51453E-33,0.314228903,0.175,0.12,1.82212E-28
PRPF40B,6.54169E-33,0.329236701,0.226,0.169,1.82971E-28
MTA3,7.69196E-33,0.347567462,0.379,0.328,2.15144E-28
TMC4,1.00249E-32,0.296778793,0.166,0.112,2.80398E-28
PIP4K2A,1.00605E-32,0.310170754,0.384,0.319,2.81392E-28
VRK2,1.06324E-32,0.354447568,0.284,0.228,2.97388E-28
CATSPER2,1.35552E-32,0.261011349,0.126,0.078,3.79139E-28
FMN1,1.46335E-32,0.350340291,0.253,0.193,4.09298E-28
KCNMB2,1.50112E-32,0.593718762,0.418,0.37,4.19864E-28
HLCS,1.58577E-32,0.400024227,0.356,0.305,4.43539E-28
KANSL3,1.60446E-32,0.342797905,0.306,0.252,4.48769E-28
CCDC57,1.6459E-32,0.339159203,0.393,0.336,4.60358E-28
SNRK,1.68419E-32,0.372707906,0.265,0.211,4.71069E-28
TMEM165,1.70045E-32,0.288359041,0.369,0.304,4.75615E-28
TADA2A,1.72794E-32,0.314801843,0.157,0.106,4.83305E-28
DCAF6,2.3065E-32,0.336068048,0.49,0.447,6.45128E-28
WTAP,2.49186E-32,0.324179414,0.295,0.233,6.96973E-28
KLF3,2.64652E-32,0.273599883,0.18,0.125,7.40231E-28
COL4A5,3.32173E-32,0.338743029,0.185,0.13,9.29089E-28
TM9SF2,3.47003E-32,0.29737902,0.259,0.2,9.70566E-28
CACUL1,3.89339E-32,0.347536441,0.313,0.256,1.08898E-27
SPECC1L,4.75196E-32,0.352104541,0.41,0.357,1.32912E-27
DROSHA,6.65039E-32,0.320405013,0.225,0.171,1.86011E-27
USO1,7.14497E-32,0.350786418,0.354,0.305,1.99845E-27
DIP2A,7.33891E-32,0.336163583,0.248,0.193,2.05269E-27
ARHGAP31,1.01777E-31,0.263187749,0.186,0.129,2.84669E-27
ARFGEF1,1.10323E-31,0.283237195,0.653,0.613,3.08573E-27
KRAS,1.38418E-31,0.258308069,0.185,0.129,3.87155E-27
KDM2B,1.39161E-31,0.263081267,0.146,0.096,3.89233E-27
DDAH1,2.27372E-31,0.366866654,0.622,0.597,6.35959E-27
LINC01948,2.55563E-31,0.285653705,0.123,0.076,7.1481E-27
SPIN1,2.6588E-31,0.331716048,0.565,0.535,7.43666E-27
AC011603.2,3.14741E-31,0.269479548,0.105,0.061,8.80331E-27
ATP10D,3.98891E-31,0.377620437,0.263,0.211,1.1157E-26
CUL3,4.47349E-31,0.317782376,0.49,0.443,1.25123E-26
TNPO3,4.62342E-31,0.347455496,0.33,0.278,1.29317E-26
ATXN1,8.80392E-31,0.316890885,0.703,0.674,2.46246E-26
NBAS,9.34013E-31,0.334598825,0.491,0.455,2.61244E-26
NME7,9.40379E-31,0.316947225,0.465,0.42,2.63024E-26
EXT2,1.07087E-30,0.32854572,0.224,0.17,2.99522E-26
SIAH1,1.51895E-30,0.27380953,0.174,0.122,4.24849E-26
SEH1L,2.10487E-30,0.260419023,0.128,0.081,5.88733E-26
RUNX1,2.34373E-30,0.25404517,0.371,0.286,6.5554E-26
LMBR1,2.68709E-30,0.336459232,0.445,0.399,7.5158E-26
CASC4,2.73177E-30,0.285699219,0.555,0.512,7.64075E-26
CNN3,2.91478E-30,0.341858185,0.386,0.33,8.15265E-26
MAP4K3,3.83906E-30,0.299419606,0.607,0.576,1.07379E-25
NUP93,4.69571E-30,0.263157974,0.133,0.086,1.31339E-25
NHSL1,6.52255E-30,0.327478969,0.303,0.241,1.82436E-25
ANKRD28,6.80671E-30,0.367099482,0.495,0.451,1.90384E-25
PSMA3,7.06908E-30,0.271600158,0.154,0.106,1.97722E-25
IQCH,7.89572E-30,0.344846596,0.258,0.206,2.20843E-25
MINK1,8.0846E-30,0.326286753,0.202,0.15,2.26126E-25
GPATCH2,1.56468E-29,0.331392698,0.458,0.416,4.3764E-25
NFATC2IP,1.91328E-29,0.294397526,0.227,0.173,5.35144E-25
ALPK1,1.96417E-29,0.284414376,0.293,0.234,5.49379E-25
IKBKB,2.1685E-29,0.302895426,0.228,0.174,6.06528E-25
RAF1,2.49409E-29,0.321084829,0.307,0.254,6.97598E-25
ZNF565,2.5845E-29,0.266840864,0.123,0.079,7.22886E-25
SELENOF,2.7448E-29,0.287154854,0.231,0.177,7.67722E-25
TDRD3,3.3095E-29,0.339436013,0.471,0.44,9.25666E-25
POT1-AS1,3.40454E-29,0.31074258,0.19,0.138,9.5225E-25
PLEKHG1,3.80564E-29,0.298757664,0.348,0.28,1.06444E-24
DPYSL2,3.84553E-29,0.306353369,0.202,0.147,1.0756E-24
PIK3CB,4.03961E-29,0.290378553,0.538,0.502,1.12988E-24
PLS3,4.21055E-29,0.446762145,0.325,0.277,1.17769E-24
CCDC84,4.2247E-29,0.320598742,0.297,0.246,1.18165E-24
AFF4,4.50443E-29,0.287929258,0.59,0.542,1.25989E-24
DTNB,7.60539E-29,0.338322724,0.332,0.281,2.12723E-24
PANTR1,8.1398E-29,0.258306843,0.167,0.117,2.2767E-24
PDS5B,1.33704E-28,0.349904826,0.422,0.375,3.7397E-24
TXNRD1,1.41622E-28,0.303517461,0.223,0.168,3.96116E-24
MEGF9,1.43033E-28,0.36708935,0.271,0.221,4.00062E-24
MRTFB,1.80515E-28,0.326270689,0.518,0.49,5.049E-24
MNAT1,1.99626E-28,0.302612998,0.58,0.548,5.58355E-24
INTS4,2.13728E-28,0.268528055,0.154,0.106,5.97797E-24
YME1L1,2.21547E-28,0.268802089,0.277,0.22,6.19667E-24
SF3B3,2.24529E-28,0.301086372,0.188,0.138,6.28007E-24
DOK6,3.35502E-28,0.380603628,0.435,0.398,9.38398E-24
EFNA5,3.37904E-28,0.387062778,0.388,0.317,9.45118E-24
ITSN2,3.9039E-28,0.313389619,0.554,0.507,1.09192E-23
MFSD14B,4.30237E-28,0.308004128,0.204,0.153,1.20337E-23
SPAG1,5.96866E-28,0.261340372,0.138,0.092,1.66943E-23
TMEM65,7.59932E-28,0.350735768,0.247,0.198,2.12553E-23
NR1H4,8.11988E-28,0.321456394,0.366,0.316,2.27113E-23
DNM1,8.31107E-28,0.316096709,0.388,0.337,2.32461E-23
PHTF1,8.34439E-28,0.263745577,0.149,0.102,2.33393E-23
STXBP3,1.1269E-27,0.289559404,0.23,0.178,3.15194E-23
EML1,1.31643E-27,0.25705779,0.115,0.072,3.68205E-23
NR2C2,1.33829E-27,0.344501351,0.287,0.238,3.7432E-23
LINC02068,1.55315E-27,-0.254624571,0.071,0.116,4.34416E-23
HNF4G,2.3451E-27,0.318257021,0.349,0.298,6.55923E-23
KCMF1,2.54359E-27,0.314787633,0.357,0.306,7.11442E-23
MIPEP,3.26748E-27,0.378169892,0.274,0.231,9.13914E-23
RPRD1A,4.91107E-27,0.323200318,0.321,0.274,1.37363E-22
TBC1D32,5.53432E-27,0.296859317,0.307,0.252,1.54795E-22
RTN3,6.14401E-27,0.337867336,0.253,0.203,1.71848E-22
ATG5,6.28302E-27,0.322961063,0.307,0.257,1.75736E-22
GNG12,6.62706E-27,0.329985737,0.486,0.452,1.85359E-22
CTNNAL1,6.94948E-27,0.323974381,0.17,0.123,1.94377E-22
FIG4,7.15858E-27,0.294978958,0.179,0.131,2.00226E-22
ACAP2,9.17433E-27,0.283662356,0.434,0.381,2.56606E-22
SNX9,1.13898E-26,0.326755018,0.449,0.396,3.18573E-22
CBFB,2.07819E-26,0.356690674,0.319,0.274,5.8127E-22
SCN2A,2.15664E-26,0.357567967,0.254,0.194,6.03213E-22
AP4S1,2.16657E-26,0.289077066,0.139,0.096,6.05989E-22
NUP153,2.95961E-26,0.300788597,0.31,0.259,8.27802E-22
COG7,5.19055E-26,0.313705675,0.231,0.182,1.4518E-21
AVL9,7.4222E-26,0.335998336,0.444,0.407,2.07599E-21
KIAA0556,7.44189E-26,0.321951497,0.268,0.22,2.0815E-21
UBE2K,8.6905E-26,0.285770064,0.551,0.516,2.43073E-21
CDK13,9.32429E-26,0.277416789,0.58,0.546,2.608E-21
QKI,1.02269E-25,0.324706851,0.635,0.592,2.86048E-21
AMMECR1,1.1952E-25,0.310968373,0.182,0.136,3.34297E-21
TEX9,1.26043E-25,0.31358409,0.312,0.264,3.52541E-21
DCTN4,1.31689E-25,0.277090614,0.231,0.18,3.68333E-21
RAB3GAP2,1.6256E-25,0.336414184,0.397,0.358,4.5468E-21
CDC14A,1.65891E-25,0.270865461,0.236,0.183,4.63998E-21
SORBS2,1.862E-25,0.288519519,0.769,0.774,5.20802E-21
NMD3,1.89208E-25,0.406412829,0.311,0.269,5.29216E-21
SULF2,3.37393E-25,0.406792631,0.283,0.239,9.43688E-21
MROH1,3.74288E-25,0.28060303,0.223,0.174,1.04688E-20
ANO6,4.50381E-25,0.279886264,0.363,0.308,1.25972E-20
PCNX1,4.61982E-25,0.269947842,0.515,0.472,1.29216E-20
ADGRA3,5.60833E-25,0.277568551,0.414,0.37,1.56865E-20
MALT1,5.6806E-25,0.355966935,0.513,0.465,1.58886E-20
OLA1,6.85797E-25,0.334395497,0.404,0.364,1.91817E-20
WNK1,1.2059E-24,-0.302614917,0.478,0.538,3.3729E-20
RORA-AS1,1.37374E-24,0.283193715,0.132,0.091,3.84235E-20
FBXO11,1.82104E-24,0.293528413,0.52,0.473,5.09346E-20
RICTOR,2.2323E-24,0.278926258,0.531,0.5,6.24373E-20
ZNF148,2.30295E-24,0.261822085,0.656,0.627,6.44135E-20
BIVM,2.50034E-24,0.287137148,0.186,0.142,6.99345E-20
HDAC4,2.70783E-24,0.290774248,0.317,0.26,7.57381E-20
FBXW4,2.88798E-24,0.299423421,0.351,0.306,8.07769E-20
SIMC1,3.00418E-24,0.273801498,0.133,0.091,8.40269E-20
ADCY5,4.38243E-24,0.283443231,0.113,0.074,1.22577E-19
FNDC3A,5.06052E-24,0.283274186,0.71,0.677,1.41543E-19
CAMSAP1,5.68334E-24,0.29029261,0.2,0.153,1.58963E-19
AC073569.2,7.01983E-24,0.325589019,0.156,0.112,1.96345E-19
TBC1D8,7.50278E-24,0.426757277,0.355,0.318,2.09853E-19
KATNAL1,7.82087E-24,0.289431935,0.208,0.162,2.1875E-19
ATP11B,7.90321E-24,0.296009044,0.375,0.328,2.21053E-19
GNAS,1.00876E-23,0.262991026,0.308,0.254,2.82149E-19
RPS6KC1,1.20788E-23,0.289151588,0.398,0.354,3.37844E-19
POLA1,1.4553E-23,0.284756228,0.23,0.182,4.07048E-19
SMAD4,1.84831E-23,0.319944023,0.344,0.304,5.16973E-19
CSNK2A1,1.90054E-23,0.337102876,0.433,0.41,5.3158E-19
TMEM87A,2.55656E-23,0.278026731,0.353,0.306,7.1507E-19
TMEM14B,2.69141E-23,0.323155566,0.34,0.298,7.52787E-19
ATF7IP,2.69699E-23,0.296146907,0.446,0.406,7.54348E-19
TENT4A,2.75607E-23,0.282146222,0.195,0.15,7.70874E-19
